"","dependent.var","dependent.var.value","independent.var","independent.var.value","repeat.var","repeat.var.value","numbers"
"1799","educ_5_ecole_acces_3","logistique","ig_8_statut_groupe","hote","admin_1","Lobaye",0.0973
"1800","educ_5_ecole_acces_3","acces_dangereux","ig_8_statut_groupe","retournes","admin_1","Haut_Mbomou",0.151
"1801","educ_5_ecole_acces_3","manque_staff","ig_8_statut_groupe","retournes","admin_1","Mambere_Kadei",0.122
"1802","educ_5_ecole_acces_3","financier","ig_8_statut_groupe","hote","admin_1","Sangha_Mbaere",0.161
"1803","educ_5_ecole_acces_3","financier","ig_8_statut_groupe","deplaces_FA","admin_1","Sangha_Mbaere",0.189
"1804","wash_22_wash_reponse_3","cash_recipient_eau","ig_8_statut_groupe","retournes","admin_1","Bamingui_Bangoran",0.218
"1805","wash_22_wash_reponse_3","cash_infra","ig_8_statut_groupe","hote","admin_1","Bamingui_Bangoran",0.151
"1806","wash_22_wash_reponse_3","cash_recipient_eau","ig_8_statut_groupe","deplaces_site","admin_1","Bamingui_Bangoran",0.154
"1807","wash_22_wash_reponse_3","cash_hygiene","ig_8_statut_groupe","deplaces_FA","admin_1","Bamingui_Bangoran",0.282
"1808","wash_22_wash_reponse_3","cash_hygiene","ig_8_statut_groupe","hote","admin_1","Ouham",0.169
"1809","wash_22_wash_reponse_3","prov_recipient","ig_8_statut_groupe","deplaces_site","admin_1","Ouham",0.159
"1810","wash_22_wash_reponse_3","cash_hygiene","ig_8_statut_groupe","deplaces_FA","admin_1","Ouham",0.197
"1811","wash_22_wash_reponse_3","cash_infra","ig_8_statut_groupe","retournes","admin_1","Ouham",0.151
"1812","wash_22_wash_reponse_3","prov_recipient","ig_8_statut_groupe","deplaces_site","admin_1","Basse_Kotto",0.183
"1813","wash_22_wash_reponse_3","prov_infra_eau","ig_8_statut_groupe","deplaces_FA","admin_1","Basse_Kotto",0.19
"1814","wash_22_wash_reponse_3","cash_infra","ig_8_statut_groupe","hote","admin_1","Basse_Kotto",0.135
"1815","wash_22_wash_reponse_3","prov_hygiene","ig_8_statut_groupe","retournes","admin_1","Basse_Kotto",0.195
"1816","wash_22_wash_reponse_3","prov_recipient","ig_8_statut_groupe","hote","admin_1","Vakaga",0.157
"1817","wash_22_wash_reponse_3","cash_recipient_eau","ig_8_statut_groupe","deplaces_FA","admin_1","Vakaga",0.156
"1818","wash_22_wash_reponse_3","prov_infra_eau","ig_8_statut_groupe","hote","admin_1","Bangui",0.131
"1819","wash_22_wash_reponse_3","prov_recipient","ig_8_statut_groupe","retournes","admin_1","Bangui",0.132
"1820","wash_22_wash_reponse_3","cash_hygiene","ig_8_statut_groupe","deplaces_FA","admin_1","Bangui",0.129
"1821","wash_22_wash_reponse_3","cash_hygiene","ig_8_statut_groupe","deplaces_site","admin_1","Ouaka",0.17
"1822","wash_22_wash_reponse_3","cash_infra","ig_8_statut_groupe","deplaces_FA","admin_1","Ouaka",0.189
"1823","wash_22_wash_reponse_3","cash_recipient_eau","ig_8_statut_groupe","hote","admin_1","Ouaka",0.122
"1824","wash_22_wash_reponse_3","conseils_assainiss","ig_8_statut_groupe","retournes","admin_1","Ouaka",0.145
"1825","wash_22_wash_reponse_3","cash_recipient_eau","ig_8_statut_groupe","hote","admin_1","Nana_Mambere",0.159
"1826","wash_22_wash_reponse_3","cash_recipient_eau","ig_8_statut_groupe","deplaces_FA","admin_1","Nana_Mambere",0.162
"1827","wash_22_wash_reponse_3","cash_infra","ig_8_statut_groupe","retournes","admin_1","Nana_Mambere",0.167
"1828","wash_22_wash_reponse_3","cash_infra","ig_8_statut_groupe","hote","admin_1","Ouham_Pende",0.175
"1829","wash_22_wash_reponse_3","prov_infra_eau","ig_8_statut_groupe","deplaces_FA","admin_1","Ouham_Pende",0.142
"1830","wash_22_wash_reponse_3","cash_recipient_eau","ig_8_statut_groupe","retournes","admin_1","Ouham_Pende",0.166
"1831","wash_22_wash_reponse_3","cash_infra","ig_8_statut_groupe","deplaces_site","admin_1","Nana_Gribizi",0.19
"1832","wash_22_wash_reponse_3","cash_infra","ig_8_statut_groupe","hote","admin_1","Nana_Gribizi",0.196
"1833","wash_22_wash_reponse_3","cash_hygiene","ig_8_statut_groupe","deplaces_FA","admin_1","Nana_Gribizi",0.177
"1834","wash_22_wash_reponse_3","cash_infra","ig_8_statut_groupe","retournes","admin_1","Nana_Gribizi",0.159
"1835","wash_22_wash_reponse_3","cash_hygiene","ig_8_statut_groupe","hote","admin_1","Mbomou",0.175
"1836","wash_22_wash_reponse_3","cash_hygiene","ig_8_statut_groupe","retournes","admin_1","Mbomou",0.205
"1837","wash_22_wash_reponse_3","cash_hygiene","ig_8_statut_groupe","deplaces_site","admin_1","Mbomou",0.155
"1838","wash_22_wash_reponse_3","cash_hygiene","ig_8_statut_groupe","deplaces_FA","admin_1","Mbomou",0.139
"1839","wash_22_wash_reponse_3","cash_hygiene","ig_8_statut_groupe","deplaces_FA","admin_1","Mambere_Kadei",0.169
"1840","wash_22_wash_reponse_3","cash_hygiene","ig_8_statut_groupe","hote","admin_1","Mambere_Kadei",0.18
"1841","wash_22_wash_reponse_3","prov_recipient","ig_8_statut_groupe","deplaces_FA","admin_1","Ombella_MPoko",0.16
"1842","wash_22_wash_reponse_3","prov_recipient","ig_8_statut_groupe","hote","admin_1","Ombella_MPoko",0.158
"1843","wash_22_wash_reponse_3","cash_hygiene","ig_8_statut_groupe","hote","admin_1","Kemo",0.136
"1844","wash_22_wash_reponse_3","prov_recipient","ig_8_statut_groupe","deplaces_FA","admin_1","Kemo",0.147
"1845","wash_22_wash_reponse_3","prov_recipient","ig_8_statut_groupe","deplaces_site","admin_1","Haut_Mbomou",0.129
"1846","wash_22_wash_reponse_3","prov_hygiene","ig_8_statut_groupe","deplaces_FA","admin_1","Haut_Mbomou",0.161
"1847","wash_22_wash_reponse_3","cash_infra","ig_8_statut_groupe","hote","admin_1","Haut_Mbomou",0.148
"1848","wash_22_wash_reponse_3","prov_infra_sanit","ig_8_statut_groupe","deplaces_FA","admin_1","Haute_Kotto",0.117
"1849","wash_22_wash_reponse_3","cash_hygiene","ig_8_statut_groupe","hote","admin_1","Haute_Kotto",0.156
"1850","wash_22_wash_reponse_3","cash_recipient_eau","ig_8_statut_groupe","retournes","admin_1","Haute_Kotto",0.142
"1851","wash_22_wash_reponse_3","prov_infra_sanit","ig_8_statut_groupe","deplaces_site","admin_1","Haute_Kotto",0.161
"1852","wash_22_wash_reponse_3","prov_infra_eau","ig_8_statut_groupe","deplaces_FA","admin_1","Lobaye",0.152
"1853","wash_22_wash_reponse_3","prov_recipient","ig_8_statut_groupe","hote","admin_1","Lobaye",0.147
"1854","wash_22_wash_reponse_3","cash_recipient_eau","ig_8_statut_groupe","retournes","admin_1","Haut_Mbomou",0.165
"1855","wash_22_wash_reponse_3","prov_infra_eau","ig_8_statut_groupe","retournes","admin_1","Mambere_Kadei",0.136
"1856","wash_22_wash_reponse_3","prov_recipient","ig_8_statut_groupe","hote","admin_1","Sangha_Mbaere",0.204
"1857","wash_22_wash_reponse_3","prov_recipient","ig_8_statut_groupe","deplaces_FA","admin_1","Sangha_Mbaere",0.165
"1858","mssc_2_source_rev_3","petits_metiers","ig_8_statut_groupe","retournes","admin_1","Bamingui_Bangoran",0.156
"1859","mssc_2_source_rev_3","petits_metiers","ig_8_statut_groupe","hote","admin_1","Bamingui_Bangoran",0.149
"1860","mssc_2_source_rev_3","jtt_agric","ig_8_statut_groupe","deplaces_site","admin_1","Bamingui_Bangoran",0.157
"1861","mssc_2_source_rev_3","petit_commerce","ig_8_statut_groupe","deplaces_FA","admin_1","Bamingui_Bangoran",0.217
"1862","mssc_2_source_rev_3","jtt_agric","ig_8_statut_groupe","hote","admin_1","Ouham",0.13
"1863","mssc_2_source_rev_3","petit_commerce","ig_8_statut_groupe","deplaces_site","admin_1","Ouham",0.182
"1864","mssc_2_source_rev_3","jtt_agric","ig_8_statut_groupe","deplaces_FA","admin_1","Ouham",0.137
"1865","mssc_2_source_rev_3","jtt_agric","ig_8_statut_groupe","retournes","admin_1","Ouham",0.11
"1866","mssc_2_source_rev_3","jtt_agric","ig_8_statut_groupe","deplaces_site","admin_1","Basse_Kotto",0.127
"1867","mssc_2_source_rev_3","petit_commerce","ig_8_statut_groupe","deplaces_FA","admin_1","Basse_Kotto",0.142
"1868","mssc_2_source_rev_3","petit_commerce","ig_8_statut_groupe","hote","admin_1","Basse_Kotto",0.194
"1869","mssc_2_source_rev_3","petit_commerce","ig_8_statut_groupe","retournes","admin_1","Basse_Kotto",0.117
"1870","mssc_2_source_rev_3","petit_commerce","ig_8_statut_groupe","hote","admin_1","Vakaga",0.112
"1871","mssc_2_source_rev_3","pche","ig_8_statut_groupe","deplaces_FA","admin_1","Vakaga",0.113
"1872","mssc_2_source_rev_3","petits_metiers","ig_8_statut_groupe","hote","admin_1","Bangui",0.101
"1873","mssc_2_source_rev_3","petits_metiers","ig_8_statut_groupe","retournes","admin_1","Bangui",0.0956
"1874","mssc_2_source_rev_3","petits_metiers","ig_8_statut_groupe","deplaces_FA","admin_1","Bangui",0.096
"1875","mssc_2_source_rev_3","autre","ig_8_statut_groupe","deplaces_site","admin_1","Ouaka",0.104
"1876","mssc_2_source_rev_3","jtt_non_agric","ig_8_statut_groupe","deplaces_FA","admin_1","Ouaka",0.129
"1877","mssc_2_source_rev_3","pche","ig_8_statut_groupe","hote","admin_1","Ouaka",0.101
"1878","mssc_2_source_rev_3","pche","ig_8_statut_groupe","retournes","admin_1","Ouaka",0.105
"1879","mssc_2_source_rev_3","jtt_agric","ig_8_statut_groupe","hote","admin_1","Nana_Mambere",0.131
"1880","mssc_2_source_rev_3","jtt_agric","ig_8_statut_groupe","deplaces_FA","admin_1","Nana_Mambere",0.0738
"1881","mssc_2_source_rev_3","jtt_agric","ig_8_statut_groupe","retournes","admin_1","Nana_Mambere",0.0801
"1882","mssc_2_source_rev_3","jtt_agric","ig_8_statut_groupe","hote","admin_1","Ouham_Pende",0.119
"1883","mssc_2_source_rev_3","jtt_agric","ig_8_statut_groupe","deplaces_FA","admin_1","Ouham_Pende",0.146
"1884","mssc_2_source_rev_3","jtt_agric","ig_8_statut_groupe","retournes","admin_1","Ouham_Pende",0.152
"1885","mssc_2_source_rev_3","nsp","ig_8_statut_groupe","deplaces_site","admin_1","Nana_Gribizi",0.106
"1886","mssc_2_source_rev_3","nsp","ig_8_statut_groupe","hote","admin_1","Nana_Gribizi",0.173
"1887","mssc_2_source_rev_3","nsp","ig_8_statut_groupe","deplaces_FA","admin_1","Nana_Gribizi",0.125
"1888","mssc_2_source_rev_3","petit_commerce","ig_8_statut_groupe","retournes","admin_1","Nana_Gribizi",0.214
"1889","mssc_2_source_rev_3","pche","ig_8_statut_groupe","hote","admin_1","Mbomou",0.125
"1890","mssc_2_source_rev_3","pche","ig_8_statut_groupe","retournes","admin_1","Mbomou",0.187
"1891","mssc_2_source_rev_3","petit_commerce","ig_8_statut_groupe","deplaces_site","admin_1","Mbomou",0.185
"1892","mssc_2_source_rev_3","jtt_agric","ig_8_statut_groupe","deplaces_FA","admin_1","Mbomou",0.169
"1893","mssc_2_source_rev_3","autre","ig_8_statut_groupe","deplaces_FA","admin_1","Mambere_Kadei",0.138
"1894","mssc_2_source_rev_3","pche","ig_8_statut_groupe","hote","admin_1","Mambere_Kadei",0.178
"1895","mssc_2_source_rev_3","nsp","ig_8_statut_groupe","deplaces_FA","admin_1","Ombella_MPoko",0.108
"1896","mssc_2_source_rev_3","nsp","ig_8_statut_groupe","hote","admin_1","Ombella_MPoko",0.111
"1897","mssc_2_source_rev_3","petit_commerce","ig_8_statut_groupe","hote","admin_1","Kemo",0.115
"1898","mssc_2_source_rev_3","pche","ig_8_statut_groupe","deplaces_FA","admin_1","Kemo",0.126
"1899","mssc_2_source_rev_3","petit_commerce","ig_8_statut_groupe","deplaces_site","admin_1","Haut_Mbomou",0.141
"1900","mssc_2_source_rev_3","jtt_agric","ig_8_statut_groupe","deplaces_FA","admin_1","Haut_Mbomou",0.165
"1901","mssc_2_source_rev_3","jtt_agric","ig_8_statut_groupe","hote","admin_1","Haut_Mbomou",0.137
"1902","mssc_2_source_rev_3","agric","ig_8_statut_groupe","deplaces_FA","admin_1","Haute_Kotto",0.127
"1903","mssc_2_source_rev_3","pche","ig_8_statut_groupe","hote","admin_1","Haute_Kotto",0.173
"1904","mssc_2_source_rev_3","agric","ig_8_statut_groupe","retournes","admin_1","Haute_Kotto",0.155
"1905","mssc_2_source_rev_3","agric","ig_8_statut_groupe","deplaces_site","admin_1","Haute_Kotto",0.144
"1906","mssc_2_source_rev_3","pche","ig_8_statut_groupe","deplaces_FA","admin_1","Lobaye",0.149
"1907","mssc_2_source_rev_3","pche","ig_8_statut_groupe","hote","admin_1","Lobaye",0.136
"1908","mssc_2_source_rev_3","petit_commerce","ig_8_statut_groupe","retournes","admin_1","Haut_Mbomou",0.0925
"1909","mssc_2_source_rev_3","petit_commerce","ig_8_statut_groupe","retournes","admin_1","Mambere_Kadei",0.15
"1910","mssc_2_source_rev_3","petit_commerce","ig_8_statut_groupe","hote","admin_1","Sangha_Mbaere",0.133
"1911","mssc_2_source_rev_3","transformation_nat","ig_8_statut_groupe","deplaces_FA","admin_1","Sangha_Mbaere",0.0937
"1912","wash_9_insuff_raisons_3","attente_longue","ig_8_statut_groupe","retournes","admin_1","Bamingui_Bangoran",0.187
"1913","wash_9_insuff_raisons_3","attente_longue","ig_8_statut_groupe","hote","admin_1","Bamingui_Bangoran",0.173
"1914","wash_9_insuff_raisons_3","source_non_fonct","ig_8_statut_groupe","deplaces_site","admin_1","Bamingui_Bangoran",0.111
"1915","wash_9_insuff_raisons_3","manque_recip","ig_8_statut_groupe","deplaces_FA","admin_1","Bamingui_Bangoran",0.121
"1916","wash_9_insuff_raisons_3","distance","ig_8_statut_groupe","hote","admin_1","Ouham",0.162
"1917","wash_9_insuff_raisons_3","distance","ig_8_statut_groupe","deplaces_site","admin_1","Ouham",0.131
"1918","wash_9_insuff_raisons_3","distance","ig_8_statut_groupe","deplaces_FA","admin_1","Ouham",0.126
"1919","wash_9_insuff_raisons_3","attente_longue","ig_8_statut_groupe","retournes","admin_1","Ouham",0.169
"1920","wash_9_insuff_raisons_3","aucune","ig_8_statut_groupe","deplaces_site","admin_1","Basse_Kotto",0.155
"1921","wash_9_insuff_raisons_3","distance","ig_8_statut_groupe","deplaces_FA","admin_1","Basse_Kotto",0.165
"1922","wash_9_insuff_raisons_3","qualite_eau","ig_8_statut_groupe","hote","admin_1","Basse_Kotto",0.093
"1923","wash_9_insuff_raisons_3","aucune","ig_8_statut_groupe","retournes","admin_1","Basse_Kotto",0.122
"1924","wash_9_insuff_raisons_3","distance","ig_8_statut_groupe","hote","admin_1","Vakaga",0.137
"1925","wash_9_insuff_raisons_3","distance","ig_8_statut_groupe","deplaces_FA","admin_1","Vakaga",0.179
"1926","wash_9_insuff_raisons_3","distance","ig_8_statut_groupe","hote","admin_1","Bangui",0.166
"1927","wash_9_insuff_raisons_3","distance","ig_8_statut_groupe","retournes","admin_1","Bangui",0.207
"1928","wash_9_insuff_raisons_3","distance","ig_8_statut_groupe","deplaces_FA","admin_1","Bangui",0.153
"1929","wash_9_insuff_raisons_3","aucune","ig_8_statut_groupe","deplaces_site","admin_1","Ouaka",0.125
"1930","wash_9_insuff_raisons_3","attente_longue","ig_8_statut_groupe","deplaces_FA","admin_1","Ouaka",0.139
"1931","wash_9_insuff_raisons_3","qualite_eau","ig_8_statut_groupe","hote","admin_1","Ouaka",0.133
"1932","wash_9_insuff_raisons_3","raisons_fin","ig_8_statut_groupe","retournes","admin_1","Ouaka",0.131
"1933","wash_9_insuff_raisons_3","raisons_fin","ig_8_statut_groupe","hote","admin_1","Nana_Mambere",0.128
"1934","wash_9_insuff_raisons_3","manque_recip","ig_8_statut_groupe","deplaces_FA","admin_1","Nana_Mambere",0.233
"1935","wash_9_insuff_raisons_3","distance","ig_8_statut_groupe","retournes","admin_1","Nana_Mambere",0.131
"1936","wash_9_insuff_raisons_3","attente_longue","ig_8_statut_groupe","hote","admin_1","Ouham_Pende",0.16
"1937","wash_9_insuff_raisons_3","route_dangereux","ig_8_statut_groupe","deplaces_FA","admin_1","Ouham_Pende",0.105
"1938","wash_9_insuff_raisons_3","attente_longue","ig_8_statut_groupe","retournes","admin_1","Ouham_Pende",0.182
"1939","wash_9_insuff_raisons_3","source_non_fonct","ig_8_statut_groupe","deplaces_site","admin_1","Nana_Gribizi",0.0839
"1940","wash_9_insuff_raisons_3","attente_longue","ig_8_statut_groupe","hote","admin_1","Nana_Gribizi",0.237
"1941","wash_9_insuff_raisons_3","qualite_eau","ig_8_statut_groupe","deplaces_FA","admin_1","Nana_Gribizi",0.218
"1942","wash_9_insuff_raisons_3","attente_longue","ig_8_statut_groupe","retournes","admin_1","Nana_Gribizi",0.193
"1943","wash_9_insuff_raisons_3","attente_longue","ig_8_statut_groupe","hote","admin_1","Mbomou",0.132
"1944","wash_9_insuff_raisons_3","route_non_access","ig_8_statut_groupe","retournes","admin_1","Mbomou",0.125
"1945","wash_9_insuff_raisons_3","raisons_fin","ig_8_statut_groupe","deplaces_site","admin_1","Mbomou",0.134
"1946","wash_9_insuff_raisons_3","attente_longue","ig_8_statut_groupe","deplaces_FA","admin_1","Mbomou",0.0976
"1947","wash_9_insuff_raisons_3","attente_longue","ig_8_statut_groupe","deplaces_FA","admin_1","Mambere_Kadei",0.146
"1948","wash_9_insuff_raisons_3","attente_longue","ig_8_statut_groupe","hote","admin_1","Mambere_Kadei",0.124
"1949","wash_9_insuff_raisons_3","attente_longue","ig_8_statut_groupe","deplaces_FA","admin_1","Ombella_MPoko",0.12
"1950","wash_9_insuff_raisons_3","attente_longue","ig_8_statut_groupe","hote","admin_1","Ombella_MPoko",0.145
"1951","wash_9_insuff_raisons_3","distance","ig_8_statut_groupe","hote","admin_1","Kemo",0.128
"1952","wash_9_insuff_raisons_3","attente_longue","ig_8_statut_groupe","deplaces_FA","admin_1","Kemo",0.104
"1953","wash_9_insuff_raisons_3","attente_longue","ig_8_statut_groupe","deplaces_site","admin_1","Haut_Mbomou",0.128
"1954","wash_9_insuff_raisons_3","source_non_fonct","ig_8_statut_groupe","deplaces_FA","admin_1","Haut_Mbomou",0.196
"1955","wash_9_insuff_raisons_3","manque_recip","ig_8_statut_groupe","hote","admin_1","Haut_Mbomou",0.126
"1956","wash_9_insuff_raisons_3","distance","ig_8_statut_groupe","deplaces_FA","admin_1","Haute_Kotto",0.111
"1957","wash_9_insuff_raisons_3","attente_longue","ig_8_statut_groupe","hote","admin_1","Haute_Kotto",0.135
"1958","wash_9_insuff_raisons_3","qualite_eau","ig_8_statut_groupe","retournes","admin_1","Haute_Kotto",0.162
"1959","wash_9_insuff_raisons_3","manque_recip","ig_8_statut_groupe","deplaces_site","admin_1","Haute_Kotto",0.137
"1960","wash_9_insuff_raisons_3","distance","ig_8_statut_groupe","deplaces_FA","admin_1","Lobaye",0.168
"1961","wash_9_insuff_raisons_3","distance","ig_8_statut_groupe","hote","admin_1","Lobaye",0.132
"1962","wash_9_insuff_raisons_3","source_non_fonct","ig_8_statut_groupe","retournes","admin_1","Haut_Mbomou",0.151
"1963","wash_9_insuff_raisons_3","distance","ig_8_statut_groupe","retournes","admin_1","Mambere_Kadei",0.166
"1964","wash_9_insuff_raisons_3","raisons_fin","ig_8_statut_groupe","hote","admin_1","Sangha_Mbaere",0.118
"1965","wash_9_insuff_raisons_3","attente_longue","ig_8_statut_groupe","deplaces_FA","admin_1","Sangha_Mbaere",0.118
"1966","nfi_7_assistance_3","aide_reparation_abris","ig_8_statut_groupe","retournes","admin_1","Bamingui_Bangoran",0.134
"1967","nfi_7_assistance_3","aide_securite","ig_8_statut_groupe","hote","admin_1","Bamingui_Bangoran",0.163
"1968","nfi_7_assistance_3","argent_materiel","ig_8_statut_groupe","deplaces_site","admin_1","Bamingui_Bangoran",0.129
"1969","nfi_7_assistance_3","argent_materiel","ig_8_statut_groupe","deplaces_FA","admin_1","Bamingui_Bangoran",0.111
"1970","nfi_7_assistance_3","provision_materiel","ig_8_statut_groupe","hote","admin_1","Ouham",0.135
"1971","nfi_7_assistance_3","provision_nfi_essentiels","ig_8_statut_groupe","deplaces_site","admin_1","Ouham",0.128
"1972","nfi_7_assistance_3","argent_materiel","ig_8_statut_groupe","deplaces_FA","admin_1","Ouham",0.139
"1973","nfi_7_assistance_3","provision_nfi_essentiels","ig_8_statut_groupe","retournes","admin_1","Ouham",0.165
"1974","nfi_7_assistance_3","provision_abri","ig_8_statut_groupe","deplaces_site","admin_1","Basse_Kotto",0.162
"1975","nfi_7_assistance_3","argent_nfi_essentiels","ig_8_statut_groupe","deplaces_FA","admin_1","Basse_Kotto",0.173
"1976","nfi_7_assistance_3","argent_nfi_essentiels","ig_8_statut_groupe","hote","admin_1","Basse_Kotto",0.147
"1977","nfi_7_assistance_3","nsp","ig_8_statut_groupe","retournes","admin_1","Basse_Kotto",0.128
"1978","nfi_7_assistance_3","argent_materiel","ig_8_statut_groupe","hote","admin_1","Vakaga",0.172
"1979","nfi_7_assistance_3","argent_nfi_essentiels","ig_8_statut_groupe","deplaces_FA","admin_1","Vakaga",0.181
"1980","nfi_7_assistance_3","aide_securite","ig_8_statut_groupe","hote","admin_1","Bangui",0.114
"1981","nfi_7_assistance_3","provision_materiel","ig_8_statut_groupe","retournes","admin_1","Bangui",0.12
"1982","nfi_7_assistance_3","provision_abri","ig_8_statut_groupe","deplaces_FA","admin_1","Bangui",0.139
"1983","nfi_7_assistance_3","provision_abri","ig_8_statut_groupe","deplaces_site","admin_1","Ouaka",0.16
"1984","nfi_7_assistance_3","argent_materiel","ig_8_statut_groupe","deplaces_FA","admin_1","Ouaka",0.168
"1985","nfi_7_assistance_3","argent_nfi_essentiels","ig_8_statut_groupe","hote","admin_1","Ouaka",0.126
"1986","nfi_7_assistance_3","aide_securite","ig_8_statut_groupe","retournes","admin_1","Ouaka",0.195
"1987","nfi_7_assistance_3","argent_loyer","ig_8_statut_groupe","hote","admin_1","Nana_Mambere",0.168
"1988","nfi_7_assistance_3","provision_abri","ig_8_statut_groupe","deplaces_FA","admin_1","Nana_Mambere",0.146
"1989","nfi_7_assistance_3","argent_materiel","ig_8_statut_groupe","retournes","admin_1","Nana_Mambere",0.162
"1990","nfi_7_assistance_3","provision_nfi_essentiels","ig_8_statut_groupe","hote","admin_1","Ouham_Pende",0.149
"1991","nfi_7_assistance_3","provision_nfi_essentiels","ig_8_statut_groupe","deplaces_FA","admin_1","Ouham_Pende",0.141
"1992","nfi_7_assistance_3","provision_abri","ig_8_statut_groupe","retournes","admin_1","Ouham_Pende",0.172
"1993","nfi_7_assistance_3","aide_reparation_abris","ig_8_statut_groupe","deplaces_site","admin_1","Nana_Gribizi",0.116
"1994","nfi_7_assistance_3","aide_reparation_abris","ig_8_statut_groupe","hote","admin_1","Nana_Gribizi",0.164
"1995","nfi_7_assistance_3","argent_nfi_essentiels","ig_8_statut_groupe","deplaces_FA","admin_1","Nana_Gribizi",0.16
"1996","nfi_7_assistance_3","provision_materiel","ig_8_statut_groupe","retournes","admin_1","Nana_Gribizi",0.202
"1997","nfi_7_assistance_3","provision_abri","ig_8_statut_groupe","hote","admin_1","Mbomou",0.137
"1998","nfi_7_assistance_3","provision_nfi_essentiels","ig_8_statut_groupe","retournes","admin_1","Mbomou",0.15
"1999","nfi_7_assistance_3","argent_loyer","ig_8_statut_groupe","deplaces_site","admin_1","Mbomou",0.152
"2000","nfi_7_assistance_3","provision_abri","ig_8_statut_groupe","deplaces_FA","admin_1","Mbomou",0.17
"2001","nfi_7_assistance_3","provision_abri","ig_8_statut_groupe","deplaces_FA","admin_1","Mambere_Kadei",0.147
"2002","nfi_7_assistance_3","provision_materiel","ig_8_statut_groupe","hote","admin_1","Mambere_Kadei",0.16
"2003","nfi_7_assistance_3","argent_materiel","ig_8_statut_groupe","deplaces_FA","admin_1","Ombella_MPoko",0.133
"2004","nfi_7_assistance_3","provision_abri","ig_8_statut_groupe","hote","admin_1","Ombella_MPoko",0.138
"2005","nfi_7_assistance_3","aide_reparation_abris","ig_8_statut_groupe","hote","admin_1","Kemo",0.161
"2006","nfi_7_assistance_3","argent_nfi_essentiels","ig_8_statut_groupe","deplaces_FA","admin_1","Kemo",0.167
"2007","nfi_7_assistance_3","argent_loyer","ig_8_statut_groupe","deplaces_site","admin_1","Haut_Mbomou",0.137
"2008","nfi_7_assistance_3","provision_abri","ig_8_statut_groupe","deplaces_FA","admin_1","Haut_Mbomou",0.183
"2009","nfi_7_assistance_3","provision_nfi_essentiels","ig_8_statut_groupe","hote","admin_1","Haut_Mbomou",0.122
"2010","nfi_7_assistance_3","aide_securite","ig_8_statut_groupe","deplaces_FA","admin_1","Haute_Kotto",0.161
"2011","nfi_7_assistance_3","provision_abri","ig_8_statut_groupe","hote","admin_1","Haute_Kotto",0.157
"2012","nfi_7_assistance_3","provision_materiel","ig_8_statut_groupe","retournes","admin_1","Haute_Kotto",0.149
"2013","nfi_7_assistance_3","provision_abri","ig_8_statut_groupe","deplaces_site","admin_1","Haute_Kotto",0.146
"2014","nfi_7_assistance_3","provision_nfi_essentiels","ig_8_statut_groupe","deplaces_FA","admin_1","Lobaye",0.17
"2015","nfi_7_assistance_3","provision_materiel","ig_8_statut_groupe","hote","admin_1","Lobaye",0.134
"2016","nfi_7_assistance_3","argent_nfi_essentiels","ig_8_statut_groupe","retournes","admin_1","Haut_Mbomou",0.177
"2017","nfi_7_assistance_3","argent_materiel","ig_8_statut_groupe","retournes","admin_1","Mambere_Kadei",0.137
"2018","nfi_7_assistance_3","provision_materiel","ig_8_statut_groupe","hote","admin_1","Sangha_Mbaere",0.196
"2019","nfi_7_assistance_3","argent_nfi_essentiels","ig_8_statut_groupe","deplaces_FA","admin_1","Sangha_Mbaere",0.188
"2020","educ_6_reponse_3","acces_transport","ig_8_statut_groupe","retournes","admin_1","Bamingui_Bangoran",0.143
"2021","educ_6_reponse_3","prov_fournitures","ig_8_statut_groupe","hote","admin_1","Bamingui_Bangoran",0.132
"2022","educ_6_reponse_3","cash_fournitures","ig_8_statut_groupe","deplaces_site","admin_1","Bamingui_Bangoran",0.196
"2023","educ_6_reponse_3","prov_fournitures","ig_8_statut_groupe","deplaces_FA","admin_1","Bamingui_Bangoran",0.138
"2024","educ_6_reponse_3","prov_fournitures","ig_8_statut_groupe","hote","admin_1","Ouham",0.12
"2025","educ_6_reponse_3","cash_nourriture","ig_8_statut_groupe","deplaces_site","admin_1","Ouham",0.171
"2026","educ_6_reponse_3","prov_livres","ig_8_statut_groupe","deplaces_FA","admin_1","Ouham",0.173
"2027","educ_6_reponse_3","prov_livres","ig_8_statut_groupe","retournes","admin_1","Ouham",0.145
"2028","educ_6_reponse_3","cash_livres","ig_8_statut_groupe","deplaces_site","admin_1","Basse_Kotto",0.145
"2029","educ_6_reponse_3","prov_fournitures","ig_8_statut_groupe","deplaces_FA","admin_1","Basse_Kotto",0.169
"2030","educ_6_reponse_3","prov_livres","ig_8_statut_groupe","hote","admin_1","Basse_Kotto",0.121
"2031","educ_6_reponse_3","cash_frais","ig_8_statut_groupe","retournes","admin_1","Basse_Kotto",0.122
"2032","educ_6_reponse_3","prov_fournitures","ig_8_statut_groupe","hote","admin_1","Vakaga",0.155
"2033","educ_6_reponse_3","cash_nourriture","ig_8_statut_groupe","deplaces_FA","admin_1","Vakaga",0.134
"2034","educ_6_reponse_3","cash_fournitures","ig_8_statut_groupe","hote","admin_1","Bangui",0.175
"2035","educ_6_reponse_3","cash_fournitures","ig_8_statut_groupe","retournes","admin_1","Bangui",0.176
